content,rating
Chất liệu tốt nhưng gương không rõ lắm,4
"rất hài lòng, hàng giao đúng",3
sản phẩm ok có điều dán không dính,3
Hình ảnh cổ thắt là = nhôm. Nhưng thực tế là dây thít nhựa,2
ko hài lòng cho lắm không được đẹp,3
"Cổ vặn kim loại bị hư, không siết được.",3
"Cổ dê quá ngắn không thể làm gì được, chất lượng kém",1
"Đèn độ sáng quá yếu, đã so sánh với các đèn khác cùng tầm giá thì chỉ sáng bằng một nửa. Lại hết pin nhanh, hiển thị báo còn 2h mới hết nhưng tầm 1h sau đã hết rồi.",1
"shop đưa mình sản phẩm k vừa size, đã liên hệ shop nhưng shop vẫn không muốn hồi âm từ những sản phẩm lỗi này. mình mong là TIKI nên coi lại chất lượng của các Merchandise trước khi tung ra cho người tiêu dùng

cảm nhận sử dụng dịch vụ và sản phẩm: Quá tệ",1
sân phẩm trung bình so với sản phẩm tôi đã dùng.  Thời gian gíao hàng đạt yêu cầu.,3
sản phẩm như lồn gang bé tý thế cho cụ nhà chúng mày đeo à,1
"Dựng cụ nạy lốp nhỏ lắm, phải dùng kềm tháo lốp chứ cây nạy tháo không được đâu",4
Khá ổn trong tầm giá,4
Quảng cáo Zcom giao hàng Lead. Treo dê bán chó,2
"Khi mở hộp ra thì bao bò khoá đã bị xé rách, bỏ chìa vào thì khoá không được. Đề nghị shop liên hệ với khách hành để đổi trả",1
hóa đơn đúng hàng đã đặt.hàng giao hiệu khác.chán tiki,1
"shop giao nhanh, đóng gói cẩn thận",4
Cài tốt. Có điều đi xe qua ổ gà kêu rung quá,4
Về mới thấy mua cái không viền đẹp hơn,4
"mỏng, k hài lòng với sản phẩm trên",2
Dhkodhilkfd tờ MC ớt sa dt từ i,4
"Sản phẩm không đúng, không đáp ứng được",1
Không có chạy hiệu ứng mất vui,3
Có mỗi 1 màu mà hình quảng cáo 2 màu,3
"Mới dùng nên chưa đánh giá được độ bền - cảm quan thấy đèn đẹp tuy nhiên các phím bấm quá mềm khó bấm, dây gắn đèn là dây thun nên không cố định bộ điều khiển được (hay xê dịch)",3
Đèn đằng sau thì sáng nhưng tín hiệu rẽ không nhận chỉ sau 1 tuần dùng. Đã thử sạc đèn và thay pin bộ phát,2
hoá đơn đã thanh toán tiền cho 2 sp như đã đặt nhưng khi kiểm tra hàng thì chỉ gửi 1 sản phẩm. yêu cầu kiểm tra lại và gửi đúng hàng như đã thanh toán. Quá bất tiện khi tiki ko cho kiểm tra hàng trước khi thanh toán.,1
Chất lượng kém! Không như quảng cáo,1
Không phù hợp hàng xấu so với giá,1
Không phù hợp với xe. Sản phẩm cần ghi rõ phù hợp với dòng xe nào.,3
"khá tốt,tuy chưa sử dụng, nhưng vẫn có đánh giá về sản phẩm",3
"1 cảm biến khôn báo áp suất, cài đặt, reset theo hướng dẫn vẫn không được. Đang yêu cầu shop đổi trả.",1
"Hàng chất lượng kém, lắp dc 1 tuần hỏng 1 cảm biến, liên hệ với shoop bảo hành mãi k thấy gửi",1
Dat cam bien ap suat lop giao moc treo do lam an gian doi,1
"Hình thức, giá cả sản phẩm chấp nhận được nhưng phần hướng dẫn quá sơ sài, tài liệu bằng tiếng Anh nhưng chữ bé tí chẳng thấy gì.",2
"đã gởi không đúng sản phẩm, mua cảm biến lốp lại gởi GPS đề nghị Tiki trả lại tiền",1
"- Nhận hàng khá nhanh
- Đóng gói cẩn thận
- Bia ngon nhưng date hơi ngắn",4
"Hàng bị bóc, ko nguyên hộp. Không biết đồ thật hay đồ giả nữa. :(",1
"Sản phẩm khá tốt, đẹp...",4
Sản phẩm khá tốt...,4
"Sản phẩm chưa đúng chất lượng, mới sử dụng đã bị sọc. Shop cần kiểm tra lại chất lượng hàng.",3
"Sản phẩm chưa đúng chất lượng, mới sử dụng đã bị sọc. Shop cần kiểm tra lại hàng",3
Shop nên tư vấn kỹ hơn! Người dùng tất nhiên muốn mua cả cặp chứ không phải mua một chiếc gạt Mưa! Hàng giao chỉ có một thanh Gạt mưa 26” trong khi mình muốn mua cây 26 và 24”,2
K có tác dụng chỉ tốt tiền k sử dụng được theo lời quảng cáo...!,2
Cũng tạm ổn chống nước được nhưng dễ trầy,4
Đặt nó hàng sau hơn 3 tháng mới nhận được🤣🤣,2
"Lừa đảo nhé, chi có 2 miêng vuông nhỏ kich thước 17x28cm",1
"Không Hài Lòng
Giao Hàng Không Giống Quảng Cáo. Không Có Viền Như Hình Quảng Cáo.",1
Gương hoàn thiện khá kém. Đi nghe tiếng rung rất lớn. Miếng dán lỏng lẻo. Nhưng mà giá tiền này thì chấp nhận thôi,3
Về nhìn chán phải dặt loại khác. Hình đẹp về nhìn chỉ muốn quăng đi. Chán.,1
Mua 2 cái mà 1 cái bị bóc ra như hàng xài rồi. Shop làm ăn quá tồi tệ. Dịch vụ quá kém. Không xứng đáng số tiền bỏ ra để mua,1
hàng không như trong hình Không chắc chắn kết cấu vật liệu phải tốt hơn,3
"Mọi người mua thì nhớ số lượng là 2 nha, mình hiểu lầm là 1 cặp rồi nên mất công và tốn ship 2 lần, hàng giá rẻ nên thế này là được rồi, giao nhanh",4
Tiền ship đắt hơn tiền gương cứ tưởng 1 cặp hóa ra có 1 cái,4
"Hàng như hàng mã ấy, mọi người cân nhắc",1
Nhìn ok. Chỉ là phòng ngừa và hy vọng không bao giờ phải dùng đến nó.,3
Khăn quá mỏng. Để cạnh khăn được tặng free thì chả khác gì ngoài cái màu và cái tem. So với cái giá tổng 40k thì không mấy hợp lý,2
"Khăn mịn, dùng ok, mỗi tội hơi nhỏ hơi bất tiện",4
"Khăn khá mềm thôi chứ không phải là rất mềm. Khăn mỏng, lông ngắn, nhỏ gọn để lau nhanh. Do mỏng nên thấm hút bình thường thôi.",4
"Lừa đảo. Tôi mua giá đỡ điện thoại trên taplo xe hơi kiêm bảng số điện thoại. Nhưng chỉ gởi bảng ghi số điện thoại thôi. Tiki nên loại đối tác lừa đảo này đẻ giữ uy tín. Sau 10 tôi sẽ đưa việc này lên mạng xã hội. Không có sao nào cả, nhưng buộc phải thế thì mới gởi đuọc nhận xét đi.",1
"Hàng guao không đúng như quảng cáo
Chỉ có bảng số điện thoại chứ không có giá đỡ điện thoại. 
Bán hàng không uy tín. Lừa đảo",1
"Không để điện thoại được, nhận về bị thiếu nút",2
"K khá tê,không nhưa quảng cáo.",2
Shop gửi không đúng hàng đã đặt tôi muốn đổi sang đúng hàng đã đặt,2
"Shop giao hàng loại khác, không đúng như đặt hàng",1
"Hàng shop giao không đúng như hình được quảng cáo. Trước đó mình đã gọi cho tiki để xác nhận sản phẩm trước khi mua hàng, nhưng sau khi nhận hàng thì vẫn bị trường hợp này. Đã là khách hàng thân thiết của tiki hơn 5 năm. Cảm giác như bị lừa dối >.",1
chúng mày lừa đảo thành công,1
"Sản phẩm rất chắc chắn, tinh xảo, xứng đáng với tiền bỏ ra, tuy nhiên giao hàng không đúng màu đã chọn.",3
"bảng sáng bóng thiết kế đẹp, các ô chữ số chất lượng tốt chắc chắn đều nhau. Điểm trừ font chữ in số không đều và đẹp lắm",3
"nhìn hình quảng cáo màu bóng inox, thực tế đen sì. hơi thất vọng",1
Được. Nhưng hơi bé,4
"Số dễ bị rơi, dùng được, chúc shop buôn bán đắt hàng",3
ok. hàng nhìn sơ thâys tạm ổn,4
Thấy ổn,4
"nhắn tin thì không reply
sản phẩm thì ọp ẹp không như hình
trong hình thì có khoá dạng đóng mở còn giao thì nắp tháo rời không khoá
cái miếng lót bên trong không vừa với thùng nên coi như chả dùng được",1
"Các cạnh của thùng khi lắp ráp không chắc chắn, đụng nhẹ là rời ra. Nắp thùng không khớp để đậy lại. Sản phẩm không như miêu tả. Ko hề chắc chắn.",1
"Giao sai màu sản phẩm, thiếu tấm lót chống nước, rất mong nhận được phản hồi từ shop và Tiki./.",1
Hàng không đúng theo mẫu như hình trên Tiki,1
"Hàng không đúng như hình ảnh:
+ Nắp đậy rời chứ không phải dính liền
+ Nắp đậy không có chốt sập

Ngoài ra nhựa khá  phòng phành, không cứng cáp.",2
Trên tay thực tế thấy quá mỏng manh và yếu ớt.,3
Hàng ọp ẹp lắp mãi không khớp. Không đáng tiền.,1
Vỏ yên may cẩu thả. Không hài lòng.,1
"hàng khá đẹp
nhưng mỏng manh quá. dễ bị rách",4
"Tôi mua yên xe, nhận hàng lại là bọc yên. Bán hàng mập mờ quá, còn đắt nữa. Cạch luôn",1
"tạm ổn, mẫu mã ok mà hơi mỏng nên vẫn tê mông lắm ?",4
"Chất lượng kém mà giá cao, không nên mua",3
"Đặt mua 2 bộ nhưng chỉ giao có 1 bộ, đề nghị shop coi lại việc giao hàng và hoàn tiền. Hàng không giống mô tả, rất nhỏ, đèn trước ánh sáng khá yếu, không đáp ứng được nhu cầu đi lại của xe đạp buổi tối.",1
Đèn sau không vào điện!?!,3
"Sản phẩm ngon, tẩy tốt cả bụi sơn lẫn nhựa đường. Có điều nhận hàng mà không có nổi một dòng HDSD, phải đi mò mẫm trên mạng nên trừ 1 sao. 
Còn đây là cách dùng: 
- Ngâm nước cục sét cho mềm ra dễ làm. 
- Rửa chỗ cần tẩy, xịt xà bông vào rồi chà, vừa chà vừa xịt xà bông tiếp.",4
"Bọn lừa đảo, 450k 1 cục, đắt gấp 5 lần chỗ khác",1
Giá đắt 1 cục bằng giá 4 cục,1
combo 3 khăn mà giao có 1 cái thì hài lòng sao nổi. lừa nhau à,1
"sp dùng ổn tuy nhiên date shop tự dán, có thể là hàng tồn cận date nhưng vì là dd rửa xe nên cũng ko ảnh hưởng lắm, miễn giá rẻ là đc",4
"Mua Tiki mà nhận hàng phiên bản sốp pi ạ!!!
Hay là râu ria bị rụng trong quá trình sản xuất hả mọi người?",1
Ko đúng như màu đã chọn. Chất lượng ko tốt,1
"Giao hàng không như quảng cáo, lông rất thưa.",2
"Size quá nhỏ, sợi thưa; không như quảng cáo giới thiệu sản phẩm.",3
"Mình đặt mua Bộ 2 găng tay lau rửa xe siêu mềm, lại đóng gói nhầm sang găng tay sợi nylon tắm cho Người.  KO DÙNG RỬA XE ĐƯỢC",1
Hàng good,4
Mới mua về hư đồng hồ. Được 1 tuần kêu lạch cạnh. Gọi bảo hành đến bảo hành hành vẫn bị kêu bảo hành thì im luôn. Sản phẩm tệ. Chế độ bảo hành tệ hơn.,1
Sau khi phản ánh thái độ bảo hành nhiệt tình. Hi vọng sẽ cải thiện hệ thốn cskh,4
"Xe đạp nghe tiếng len ken, nên shop vui lòng sửa sớm giúp.
P/s: xe chắc, đạp êm.",4
"- Máy dễ lắp ráp, chức năng ok phù hợp nhu cầu.
- Thép hơi mỏng, gia công kém xa so với giá tiền. Tổng thể khá ọp ẹp, 69kg mà chạy bộ muốn sập.
- Đóng gói vận chuyển ok
- Sáng hướng dẫn tiếng Anh vừa sai chính tả vừa sai ngữ pháp, đọc rất ngớ ngẩn.",4
"Không giống như video quảng cáo, thiếu phụ kiện dây kéo như hình. Nói chung tiền nào của nấy",3
Mình lắp ráp xong còn dư 1 con ốc có bị j ko á shop? Tìm hoài ko ra chổ thiếu ốc. Chai dầu tặng kèm khô ran à shop?,4
"cũng được, hơi bé, tư thế chạy phải bám vào thanh vịn ko thoải mái lắm! Theo mình mọi người nên kiếm mẫu máy to hơn",3
"Sản phẩm mới đầu dùng tốt, bền thì phải t gian mới kiểm chứng được, Theo quan sát của tôi hàng này chắc sản xuất tại VN thôi. Nhân viên bán hàng cũng chưa nắm rõ thông tin máy lắm tư vấn nói băng thông rộng 40 mà về đo có 36cm. Lúc đầu đặt hàng có khuyến mãi cây xà đơn mà chả hiểu sao không có",4
"Máy chạy nhỏ gọn, dành cho người mới luyện tập hoặc người lớn tuổi, trẻ em, phụ nữ tập nhẹ nhàng. 

Chạy tầm 30p ~ 3-5km thì nên dừng lại để máy nghỉ sau đó lại chạy tiếp để được 6-10km.

Còn nếu muốn chạy 15km trở lên thì không nên mua máy chạy này mà hãy chạy ngoài trời.",4
"Máy cơ bản giống mô tả, dễ dàng lắp đặt, người từ 50kg-70kg chạy ổn, tốc độ tối đa 12km/h, chạy khoảng 15 20ph băng chạy hơi nóng lên, đi chân đất sẽ hơi khó chịu.
Sản phẩm ko có hướng dẫn sử dụng đi kèm, ko biết cụ thể các bài chạy tự động, có dầu để tra nhưng ko biết tra vào đâu !
Nói chung là ổn trong tầm giá, phù hợp với các bạn bắt đầu tập chạy.",4
"Giao hàng nhanh, máy vận hành tốt,dễ lắp ráp,  đáp ứng được nhu cầu sử dụng của gia đình.
Máy dừng theo tốc độ giảm dần nên phù hợp được cho trẻ em và người lớn tuổi. Chức năng đo nhịp tim không chính xác.
Hàng đóng gói đầy đủ, nhưng chai dầu máy bị bể, dính đầy ra máy, mong shop lưu ý khi đóng gói. 

Máy điều khiển trực tiếp bằng nút bấm trên máy, nếu liên kết được app hoặc có remote có lẽ sẽ tăng tuổi thọ cho máy.",4
"Máy chạy tốc độ vừa phải, ko nhanh lắm, hợp với chị em, người cao tuổi hoặc trẻ nhỏ. Còn thanh niên con trai hoặc người chuyên chạy thì ko hợp vì tốc độ hơi chậm. Đường pít chạy hơi hẹp nữa, nên nếu ko cẩn thận sẽ bị đạp ra ngoài. Nói chung cho người lớn tuổi, hoặc trẻ thì là ổn trong tầm giá này. Còn mình (thanh niên) chạy chắc phải sắm máy tốc độ lớn hơn và đường pít rộng hơn.",4
Kích thước băng tải hơi ngắn và nhỏ. Nếu chạy ko để ý dễ bị trượt ra khỏi băng. Khi chạy mý kêu ọt ẹt. Máy này dùng đi bộ thì OK. Tầm giá tiền này thì chất lượng như vậy tạm ổn,4
"Nhân viên tư vấn hỏi chả biết gì , lại còn trả treo khách",1
"Máy chỉ phù hợp với trẻ em tập đi bộ hoặc tập chạy, ọp ẹp, không chắc chắn…",3
"Shop ơi! Shop xem giúp mình! Thảm mới mà các vân đều có lực ép giống như đã qua sử dụng, thảm bị dính mực, bị 1 lỗ thủng, và nhìn khá cũ không khác nào thảm đã sử dụng rồi. Shop kiểm tra lại hàng trước khi giao cho khách. Gọi ko nghe máy, Nt qua zalo ko thấy trl.",1
"Hàng bị lỗi mà còn giao cho khách, thảm bị cấn móp, gãy. Làm ăn kiểu bố láo vậy. Đề nghị Tiki xem lại shop này. Khách hàng tránh xa cái shop này ra nha.",1
